%table date	k-BTC	c-BTC	k-BCH	c-BCH	k-LTC	c-LTC
Tue Dec 26 20:16:25 UTC 2017	1223999.0	1214000.0	214299.0	210000.0	21336.0	21200.0	
Tue Dec 26 20:18:55 UTC 2017	1227998.0	1214999.0	214020.0	210000.0	21303.0	21200.0	
Tue Dec 26 20:21:02 UTC 2017	1224000.0	1214999.0	214020.0	210000.0	21303.0	21200.0	
Tue Dec 26 20:22:16 UTC 2017	1223000.0	1214999.0	214020.0	210000.0	21310.0	21102.0	

Tue Dec 26 20:27:12 UTC 2017	1218100.0	1215000.0	214299.0	210000.0	21336.0	21200.0	
Tue Dec 26 20:28:49 UTC 2017	1218100.0	1215400.0	214010.0	214500.0	21336.0	21200.0	
Tue Dec 26 20:30:37 UTC 2017	1222000.0	1215400.0	214010.0	214500.0	21336.0	21200.0	
Tue Dec 26 20:52:33 UTC 2017	1220000.0	1214000.0	214010.0	214500.0	21300.0	21200.0	
Tue Dec 26 20:56:23 UTC 2017	1220000.0	1214000.0	214010.0	214500.0	21300.0	21200.0	
Tue Dec 26 21:02:29 UTC 2017	1219999.0	1214000.0	214010.0	215000.0	21290.0	21200.0	
Tue Dec 26 21:22:02 UTC 2017	1219999.0	1213999.0	213502.0	215000.0	21290.0	21200.0	
Tue Dec 26 21:26:07 UTC 2017	1219000.0	1213999.0	213502.0	215000.0	21300.0	21200.0	
Tue Dec 26 21:33:00 UTC 2017	1219500.0	1213000.0	213502.0	215000.0	21320.0	21200.0	
Tue Dec 26 21:35:56 UTC 2017	1219500.0	1213999.0	213502.0	215000.0	21320.0	21200.0	
Tue Dec 26 21:43:27 UTC 2017	1221800.0	1213000.0	214000.0	215000.0	21340.0	21200.0	
Tue Dec 26 21:46:47 UTC 2017	1223000.0	1213000.0	213502.01	215000.0	21203.0	21200.0	
Tue Dec 26 21:50:17 UTC 2017	1224000.0	1210000.0	213502.01	215000.0	21203.0	21200.0	
Tue Dec 26 22:05:20 UTC 2017	1219000.0	1214000.0	213503.0	215000.0	21300.0	21200.0	
Tue Dec 26 22:21:04 UTC 2017	1218998.0	1210000.0	213503.0	215000.0	21205.0	21200.0	
Tue Dec 26 22:40:14 UTC 2017	1216500.0	1203999.0	214299.0	215000.0	21349.0	21200.0	
Tue Dec 26 22:49:27 UTC 2017	1210999.0	1203999.0	214299.0	215000.0	21150.0	21200.0	
Tue Dec 26 22:52:57 UTC 2017	1200002.0	1203999.0	214299.0	215000.0	21150.0	21200.0	
Tue Dec 26 22:58:03 UTC 2017	1204000.0	1203999.0	214299.0	215000.0	21101.01	21102.0	
Tue Dec 26 23:13:13 UTC 2017	1198000.0	1213998.0	214299.0	215000.0	21101.01	21100.1	
Tue Dec 26 23:17:38 UTC 2017	1197000.0	1213998.99	213530.0	215000.0	21297.0	21100.1	
Tue Dec 26 23:21:31 UTC 2017	1193200.0	1214999.0	213700.0	215000.0	21295.0	21100.1	
Tue Dec 26 23:28:10 UTC 2017	1190000.0	1214999.0	214299.0	215000.0	21150.0	21100.1	
Tue Dec 26 23:43:29 UTC 2017	1175000.0	1214999.0	215500.0	215000.0	21100.0	21100.1	
Tue Dec 26 23:46:58 UTC 2017	1170000.0	1203999.0	215500.0	215000.0	21100.0	21100.1	
Tue Dec 26 23:50:25 UTC 2017	1171000.0	1200500.0	215400.0	215000.0	21100.0	21100.1	
Tue Dec 26 23:56:50 UTC 2017	1199999.0	1200500.0	215000.0	215000.0	21189.0	21100.1	
Wed Dec 27 00:00:34 UTC 2017	1199000.0	1214999.0	215600.0	215000.0	21189.0	21100.1	
Wed Dec 27 00:14:47 UTC 2017	1180000.0	1200500.0	215000.0	215000.0	21120.0	21100.1	
Wed Dec 27 00:20:41 UTC 2017	1180010.0	1200000.0	215000.0	215000.0	21107.0	21100.1	
Wed Dec 27 00:26:06 UTC 2017	1190000.0	1200000.0	214501.0	214950.0	21000.0	21100.1	
Wed Dec 27 00:31:38 UTC 2017	1192500.0	1199000.0	215800.0	214950.0	21005.0	21100.1	
Wed Dec 27 00:35:43 UTC 2017	1190000.0	1197000.0	214600.0	212200.0	21100.0	21100.1	
Wed Dec 27 00:43:17 UTC 2017	1179000.0	1190500.0	214402.0	212200.0	21000.0	21100.1	
Wed Dec 27 00:47:03 UTC 2017	1171000.0	1190500.0	214402.0	212200.0	21099.0	21100.1	
Wed Dec 27 00:51:07 UTC 2017	1167000.0	1190000.0	214400.0	212200.0	21000.0	21150.1	
Wed Dec 27 00:56:20 UTC 2017	1165000.0	1190000.0	213500.0	212200.0	20870.0	21200.1	
Wed Dec 27 01:00:38 UTC 2017	1163000.0	1190000.0	213499.99	212200.0	20902.0	21200.1	
Wed Dec 27 01:05:53 UTC 2017	1180000.0	1180000.0	213002.0	212200.0	20810.0	21100.0	
Wed Dec 27 01:10:12 UTC 2017	1170100.0	1190000.0	215900.0	212200.0	21000.0	21100.0	
Wed Dec 27 01:17:51 UTC 2017	1185000.0	1190000.0	214000.0	212200.0	20800.0	21055.0	
Wed Dec 27 01:21:15 UTC 2017	1185000.0	1186001.0	213500.0	212200.0	20799.0	21055.0	
Wed Dec 27 01:25:36 UTC 2017	1197000.0	1186000.0	214000.0	212200.0	20791.0	21055.0	
Wed Dec 27 01:32:14 UTC 2017	1185000.0	1197000.0	213552.0	210557.0	20800.0	21055.0	
Wed Dec 27 01:35:46 UTC 2017	1185000.0	1200500.0	213550.0	210557.0	20800.0	21199.0	
Wed Dec 27 01:40:21 UTC 2017	1185000.0	1205001.0	213560.0	210559.0	20900.0	21200.0	
Wed Dec 27 01:45:33 UTC 2017	1185000.0	1200001.0	214500.0	210559.0	20955.99	21200.0	
Wed Dec 27 01:50:09 UTC 2017	1180500.0	1200001.0	214500.0	216301.0	20950.0	21199.0	
Wed Dec 27 02:03:23 UTC 2017	1176000.0	1200000.0	214500.0	211500.0	20820.0	21199.0	
